Place URL,Place Name,Star Rating,Number of Ratings,Place Type,Cost (if applicable),Address,Number,Availability
https://www.facebook.com/Victorian-Chiropractic-262929190434718/,Victorian Chiropractic,4.7,13,Chiropractor,,2109 19th St,+1 661-325-6325,Opens Monday
https://www.facebook.com/Schulze-Family-Chiropractic-Inc-132671176785114/,"Schulze Family Chiropractic, Inc.",5.0,8,Chiropractor,,8501 Camino Media #200,+1 661-665-2025,Opens Monday
https://www.facebook.com/DR-Bradley-Dodenhoff-DC-120791614646395/,DR Bradley Dodenhoff DC,5.0,8,Chiropractor,,2001 19th St,+1 661-633-2386,Opens tomorrow
https://www.facebook.com/aguilerahealth/,Aguilera Health & Wellness Center,5.0,3,Chiropractor,,2026 17th st ste 104,+1 661-833-1111,Opens Monday
https://www.facebook.com/nicholasvanderhydedc/,"Nicholas G. Vanderhyde, DC, QME",,,Chiropractor,,"2323 16th Street, Suite 201",+1 661-246-1407,Opens Monday
https://www.facebook.com/Sultze-Chiropractic-189086867804057/,Sultze Chiropractic,4.6,11,Chiropractor,,345 H St,+1 661-327-2588,Opens tomorrow
https://www.facebook.com/pages/Morris-Chiropractic/631833580232368,Morris Chiropractic,5.0,12,Chiropractor,,2100 19th St,+1 661-246-4026,
https://www.facebook.com/MorganChiropractic/,Morgan Chiropractic,5.0,5,Chiropractor,,5558 California Ave,+1 661-633-2134,Opens Monday
https://www.facebook.com/calichiropractor/,California Chiropractic,5.0,2,Chiropractor,,8501 Camino Media #200,+1 661-665-1800,Opens Monday
https://www.facebook.com/kevin.clerico.9/,Clerico Chiropractic,5.0,3,Chiropractor,,712 N Chester Ave,+1 661-831-4407,Opens Monday
https://www.facebook.com/Huynh-Chiropractic-377400522280427/,Huynh Chiropractic,5.0,2,Chiropractor,,1400 Easton Dr,+1 661-326-0142,Opens tomorrow
https://www.facebook.com/Randolph-Clinic-132346196824919/,Randolph Clinic,5.0,9,Chiropractor,$,2540 F St,+1 661-324-2020,Opens tomorrow
https://www.facebook.com/pages/Dr-Rudy-Herrera-Chiropractor/209528865802870,Dr. Rudy Herrera Chiropractor,,,Chiropractor,,5397 Truxtun Ave,+1 661-634-9900,
https://www.facebook.com/Neck-And-Back-Integrative-Medicine-414270855361391/,Neck And Back Integrative Medicine,4.8,13,Chiropractor,,"3900 Coffee Rd, Ste 3",+1 661-250-6837,Opens Monday
https://www.facebook.com/Wright-Family-Chiropractic-Center-300910220019/,Wright Family Chiropractic Center,5.0,7,Chiropractor,,"3401 Chester Ave, Ste J",+1 661-873-1600,Opens Monday
https://www.facebook.com/QuantumChiropractic/,Quantum Chiropractic,5.0,1,Chiropractor,,"2121 17th St, Ste B",+1 661-322-9480,
https://www.facebook.com/Tatsuno-Chiropractic-Inc-385453491492309/,"Tatsuno Chiropractic, Inc.",5.0,6,Chiropractor,,3900 Truxtun Ave,+1 661-322-6021,
https://www.facebook.com/pages/Spine-And-Orthopedic-Center/364220800318554,Spine And Orthopedic Center,4.6,9,Chiropractor,,2725 16th St Ste 100,+1 661-327-4857,Opens Monday
https://www.facebook.com/BakersfieldChiropractor/,Health- 1st,5.0,1,Chiropractor,,1927 21st St,+1 661-324-4431,Opens tomorrow
https://www.facebook.com/pages/Bender-Medical-Group-Inc/155885634449923,Bender Medical Group Inc.,4.0,2,Chiropractor,,2911 Niles St,+1 661-325-7244,
https://www.facebook.com/pages/Hoffman-Chiropractic/157119324321989,Hoffman Chiropractic,5.0,4,Chiropractor,,2140 Brundage Ln,+1 661-873-4742,
https://www.facebook.com/Bakersfield-Accident-Injury-Clinic-400840473398608/,Bakersfield Accident Injury Clinic,,,Chiropractor,,"8501 Brimhall Rd, Bldg 200, # 203",+1 661-426-2277,Opens Monday
https://www.facebook.com/pages/Turner-Chiropractic/154902367882527,Turner Chiropractic,4.8,6,Chiropractor,,2010 16th St,+1 661-327-7838,
https://www.facebook.com/pages/Berry-Christopher-DC/842648352479852,Berry Christopher DC,5.0,1,Chiropractor,,8501 Brimhall Rd Ste 300,+1 661-410-9355,
https://www.facebook.com/pages/Gentle-Chiropractic/153785177992005,Gentle Chiropractic,5.0,1,Chiropractor,,2018 17th St,+1 661-321-0333,Opens Monday
https://www.facebook.com/pages/Crosstown-Chiropractic/166968916648066,Crosstown Chiropractic,4.0,6,Chiropractor,,"2225 E St, Ste 101",+1 661-324-2142,
https://www.facebook.com/pages/Thompson-Family-Chiropractic/160708440618014,Thompson Family Chiropractic,5.0,2,Chiropractor,,"5300 Lennox Ave, Ste 302",+1 661-852-0712,
https://www.facebook.com/pages/Neck-and-Back-Center/504522402903103,Neck and Back Center,5.0,1,Chiropractor,,4550 Coffee Rd,+1 661-587-0700,
https://www.facebook.com/pages/Dr-John-L-March/107191199360678,Dr. John L. March,,,Chiropractor,,3737 Stockdale Hwy,+1 661-398-2198,
https://www.facebook.com/pages/Bakersfield-College-Allied-Health/856327581087383,Bakersfield College - Allied Health,,,Chiropractor,,1801 Panorama Dr,+1 661-395-4616,
https://www.facebook.com/pages/The-Headache-Neck-and-Back-Pain-Relief-Center/216053615394122,"The Headache, Neck and Back Pain Relief Center",,,Chiropractor,,8501 Brimhall Rd Ste 203,+1 661-459-5050,
