Place URL,Place Name,Star Rating,Number of Ratings,Place Type,Cost (if applicable),Address,Number,Availability
https://www.facebook.com/Doctor305/,Doctor305,4.2,97,Chiropractor,$$,"3785 NW 82nd Ave, # 315",+1 305-303-9306,Opens Monday
https://www.facebook.com/nicevillechiropractor/,Pro-Active Chiropractic,4.8,24,Chiropractor,,"4591 E Highway 20, Ste 201",+1 850-279-4913,Opens Monday
https://www.facebook.com/DrMichaelCraven/,Craven Chiropractic Clinic,4.9,46,Chiropractor,,"5420 Land O Lakes Blvd, Suite 105",+1 813-996-9800,Opens Monday
https://www.facebook.com/HudsonHarborChiro/,Hudson Harbor Chiropractic,5.0,23,Chiropractor,,"6220 Manatee Ave W, Ste 204",+1 941-761-1100,Opens Monday
https://www.facebook.com/hoodchiropractic/,Hood Chiropractic,4.8,56,Chiropractor,$$,5990 54th Ave N,+1 727-544-9000,
https://www.facebook.com/fnccflorida/,Functional Neurology Chiropractic Center,5.0,16,Chiropractor,,5709 Camellia Dr,+1 407-494-0053,Opens Monday
https://www.facebook.com/forumchiropractic/,Forum Chiropractic,5.0,33,Chiropractor,,"3398 Forum Blvd, # 112",+1 239-628-4899,Opens tomorrow
https://www.facebook.com/SanCarlosChiro/,San Carlos Chiropractic.,5.0,19,Chiropractor,,19150 Acorn Road Suite 103,+1 239-267-3133,Opens Monday
https://www.facebook.com/MyRecordHealth/,Record Health Chiropractic,5.0,24,Chiropractor,,3015 SW Pine Island Rd.,+1 239-558-5866,Opens Monday
https://www.facebook.com/TheJointWindermere/,The Joint Chiropractic,5.0,28,Chiropractor,$$,"4750 The Grove Dr, Ste 172",+1 407-605-5070,Opens tomorrow
https://www.facebook.com/traditionhealth/,Tradition Family Chiropractic,5.0,29,Chiropractor,,10552 SW Village Pkwy,+1 772-345-0060,
https://www.facebook.com/SynergyOviedo/,Synergy Oviedo Chiropractic,5.0,57,Chiropractor,$,1791 E Broadway St,+1 407-505-4334,Opens Monday
https://www.facebook.com/helpinghandsfamilychiropracticllc/,"Helping Hands Family Chiropractic, LLC",5.0,29,Chiropractor,,915 Big Tree Rd.,+1 386-334-7389,Opens tomorrow
https://www.facebook.com/FusionBoynton/,Fusion Chiropractic Spa - Boynton Beach,5.0,19,Chiropractor,,3717 W Boynton Beach Blvd Suite 9,+1 561-810-4494,Opens Monday
https://www.facebook.com/GraceChiropracticFL/,"Grace Chiropractic Center, LLC",5.0,18,Chiropractor,$$,6333 SE 110th St. Unit 104 D,+1 352-307-7725,Opens Monday
https://www.facebook.com/INSPIRE-Chiropractic-1525498141031984/,INSPIRE Chiropractic,4.9,63,Chiropractor,$$$,3000 S Congress Ave Ste 102,+1 561-396-9872,Opens Monday
https://www.facebook.com/PierceClinic/,Pierce Clinic of Chiropractic,4.8,70,Chiropractor,$$,2201 62nd Ave N,+1 727-528-8700,Opens tomorrow
https://www.facebook.com/cooperchirojax/,"Cooper Chiropractic, A Family Wellness Practice",5.0,63,Chiropractor,,14333 Beach Blvd,+1 904-619-8229,Opens Monday
https://www.facebook.com/sbrchiropractic/,Sunrise Body Revival Chiropractic & Massage,5.0,31,Chiropractor,,3117 W. Columbus Dr. Suite 206,+1 813-769-9258,Opens Monday
https://www.facebook.com/HolisticWellnessAmeliaIsland/,Holistic Wellness,4.9,19,Chiropractor,$,1610 S 8th St,+1 904-310-3950,Opens tomorrow
https://www.facebook.com/PavlikHealth/,Pavlik Health,4.9,73,Chiropractor,,"2014 S Orange Ave, Ste 200",+1 407-423-4761,Opens tomorrow
https://www.facebook.com/DrDorisAntos/,Antos Booth Chiropractic,5.0,45,Chiropractor,$$,569 Health Blvd,+1 386-258-9800,Opens tomorrow
https://www.facebook.com/lovingchiropractic/,Loving Chiropractic of Stuart,5.0,77,Chiropractor,,630 SE Monterey Rd,+1 772-219-3313,Opens Monday
https://www.facebook.com/kerinverchiropractic/,Kerinver Chiropractic Health,4.9,37,Chiropractor,,1958 E Osceola Pkwy,+1 407-483-3598,
https://www.facebook.com/totalhealthtampa/,Tampa Bay ChiroCare,5.0,43,Chiropractor,,1008 S. Clearview Avenue,+1 813-374-4020,Opens Monday
https://www.facebook.com/SelectHealthandWellnessFL/,Select Health and Wellness,5.0,77,Chiropractor,,"1605 CR-220, Ste 165",+1 904-425-9060,Opens Monday
https://www.facebook.com/activehealthcenter/,Active Health Center,5.0,16,Chiropractor,,421  Northlake Blvd,+1 561-842-2273,Opens tomorrow
https://www.facebook.com/healthsourcebrandon/,HealthSource of Brandon,5.0,55,Chiropractor,,"166 E. Bloomingdale Ave, Suite B",+1 813-518-8356,Opens Monday
https://www.facebook.com/DelandChiropractic/,Deland Chiropractic & Spinal Decompression,4.9,65,Chiropractor,$$,905 N Stone St,+1 386-734-9995,Opens Monday
https://www.facebook.com/TheJointDr.Phillips/,The Joint Chiropractic,4.9,34,Chiropractor,$$,"8081 Turkey Lake Rd, Ste 630",+1 407-605-5070,Opens tomorrow
https://www.facebook.com/NeckPainBackPainChiropracticFortMyers/,Neck Pain Back Pain & Headache Relief Center of Ft Myers,4.9,49,Chiropractor,$$,"4144 Cleveland Ave, Ste 2",+1 239-939-9796,Opens Monday
https://www.facebook.com/FtWaltonBeachChiropractor/,Hutchison Chiropractic Center,5.0,10,Chiropractor,,128 Eglin Pkwy NE,+1 850-243-2723,Opens Monday
https://www.facebook.com/SpecificChiropractor/,Specific Chiropractic Boca Raton,5.0,36,Chiropractor,,"1 W Camino Real, Ste 111",+1 561-571-2468,Always Open
https://www.facebook.com/onehealthchiropracticcare/,OneHealth Chiropractic Care,5.0,9,Chiropractor,,422 S Alafaya Trail Suite 22,+1 407-704-4939,Opens tomorrow
https://www.facebook.com/AlcideChiropractic/,Alcide Chiropractic,5.0,15,Chiropractor,,"408 W University Avenue, Ste 200",+1 352-639-4660,Opens Tuesday
https://www.facebook.com/sunshinechiro/,Sunshine Chiropractic,5.0,46,Chiropractor,,3436 N Andrews Ave,+1 954-390-0818,Always Open
https://www.facebook.com/newsmyrnaspine/,New Smyrna Spine & Injury Center,5.0,21,Chiropractor,,259 North Causeway,+1 386-423-2415,Opens Monday
https://www.facebook.com/NDCC15/,New Dimensions Chiropractic Center,4.9,15,Chiropractor,,"1560 Capital Cir. N.W., Unit 19",+1 850-765-3039,
https://www.facebook.com/LakelandSpineCenter/,Lakeland Spine Center,,,Chiropractor,,3242 S Florida Ave,+1 863-644-0880,Opens Monday
https://www.facebook.com/SILVERMAN-CHIROPRACTIC-214017343237/,SILVERMAN CHIROPRACTIC,4.2,13,Chiropractor,,946 SW 82nd Ave,+1 305-595-9920,Opens tomorrow
https://www.facebook.com/TheVillagesChiropractor/,"Davis Clinic of Chiropractic, Inc.",4.4,69,Chiropractor,,1585 Santa Barbara Blvd # A,+1 352-430-2121,Opens Monday
https://www.facebook.com/northshorechirocenter/,North Shore Chiropractic,5.0,6,Chiropractor,,218 5th Avenue North,+1 727-914-6884,Opens Monday
https://www.facebook.com/jacksonvillesportandspine/,Jacksonville Sport & Spine,5.0,43,Chiropractor,$,"2233 Park Avenue, 200-B",+1 904-375-2308,Opens tomorrow
https://www.facebook.com/floridachiropracticassociation/,Florida Chiropractic Association,,,Chiropractor,,30 Remington Rd,+1 407-654-3225,Opens Monday
https://www.facebook.com/AffiliatedHealthCare/,"Affiliated Healthcare Centers, Inc",4.8,12,Chiropractor,,8000 SW 67th Ave,+1 305-666-8883,
https://www.facebook.com/LernerFamilyChiro/,Lerner Family Chiropractic,4.5,38,Chiropractor,,11241 East Colonial Drive #210,+1 407-275-9176,Opens Monday
https://www.facebook.com/LakelandsHealth/,Lakeland's Health & Family Chiropractic,4.7,47,Chiropractor,,203 Doris Dr,+1 863-646-0243,Opens Monday
https://www.facebook.com/atlanticchiropractor/,Atlantic Chiropractic,4.8,43,Chiropractor,,"13170 Atlantic Blvd, # 28",+1 904-503-7291,Opens Monday
https://www.facebook.com/Realmchiropractictampa/,Realm Chiropractic,5.0,15,Chiropractor,,8523 W Hillsborough Ave,+1 813-886-8824,Opens Monday
https://www.facebook.com/TotalVitalityMedical/,Total Vitality Medical Group,4.5,36,Chiropractor,,24945 US Highway 19 N,+1 727-726-1460,
https://www.facebook.com/DynamicChiropracticCenter/,DYNAMIC CHIROPRACTIC CENTER,4.8,60,Chiropractor,,14680 SW 8th St,+1 305-221-4949,Opens Monday
https://www.facebook.com/HealthSourceChiropracticOfWesleyChapel/,Healthsource Chiropractic of Wesley Chapel,4.4,27,Chiropractor,,5808 Boyette Rd,+1 813-907-9553,Opens Monday
https://www.facebook.com/HealthSourceDestin/,HealthSource Destin Chiropractic & Progressive Rehab,4.9,27,Chiropractor,,"35008 Emerald Coast Pkwy, Ste 202",+1 850-654-6912,Always Open
https://www.facebook.com/EdgeChiropractic/,Edge Family Chiropractic,5.0,76,Chiropractor,,8124 Pensacola Blvd,+1 850-476-7117,
https://www.facebook.com/AlejandroDuranChiro/,Alejandro Duran D.C. Chiropractic Physician,4.9,18,Chiropractor,,"9415 Sunset Dr, Ste 161",+1 786-369-1160,Opens tomorrow
https://www.facebook.com/mcclellanchiropracticcenter/,McClellan Chiropractic Center,4.8,14,Chiropractor,,17390 Main St N,+1 850-674-2555,Opens Monday
https://www.facebook.com/cypresscreekchiro/,Cypress Creek Chiropractic and Wellness,5.0,79,Chiropractor,,"2304 Crestover Ln, Ste 102",+1 813-994-5455,Opens Monday
https://www.facebook.com/yourbewellcommunity/,Be Well: A Chiropractic Wellness Community,5.0,17,Chiropractor,,515 Canal St,+1 386-402-8997,Opens tomorrow
https://www.facebook.com/ChiropracticSolutionsofPensacola/,Chiropractic Solutions of Pensacola,5.0,88,Chiropractor,$$,"744 E Burgess Rd, Suite 101B",+1 850-471-0000,Opens Monday
https://www.facebook.com/bocaratonchiropractic/,Boca Chiropractic,5.0,31,Chiropractor,,"9250 Glades Rd, Ste 111",+1 561-479-2880,Opens Monday
https://www.facebook.com/coastalchiropracticfl/,Coastal Chiropractic,5.0,17,Chiropractor,,2323 Northeast 26th Avenue #109,+1 954-946-3703,Opens tomorrow
https://www.facebook.com/100percenttampa/,100% Chiropractic - Tampa Bay,5.0,49,Chiropractor,,9906 W Linebaugh Ave,+1 813-510-3986,Opens Monday
https://www.facebook.com/excelchirokw/,Excel Chiropractic,5.0,31,Chiropractor,,"3201 Flagler Ave, Ste 509",+1 305-209-5665,Opens Monday
https://www.facebook.com/cocoachiropractic/,Cocoa Chiropractic Center,4.9,32,Chiropractor,,111 N Fiske Blvd,+1 321-636-6090,Opens Monday
https://www.facebook.com/PeakPerformanceCryotherapy/,Peak Performance Cryotherapy,5.0,12,Chiropractor,,"3800 West Eau Gallie Blvd, Suite 101",+1 321-432-4122,Opens tomorrow
https://www.facebook.com/877iamhurt/,877-iamhurt / Central Florida Accident and Injury,4.9,35,Chiropractor,,1611 N Main St,+1 407-344-4878,Opens Monday
https://www.facebook.com/8flagschiro/,8 Flags Chiropractic,5.0,18,Chiropractor,,"5422 First Coast Highway, Suite 119",+1 904-775-8949,Opens tomorrow
https://www.facebook.com/Dr-Mel-Youngs-DC-PA-Chiropractic-Physicians-and-Wellness-Spa-168935119831656/,"Dr. Mel Youngs DC, PA Chiropractic Physicians and Wellness Spa",4.8,139,Chiropractor,,916 Cape Coral Pkwy E,+1 239-542-1422,Opens tomorrow
https://www.facebook.com/drbradyoung/,Dr. Brad Young Coastal Chiropractic,5.0,39,Chiropractor,,"6 11th Ave, Unit H3",+1 850-613-2044,
https://www.facebook.com/SimplyChiropracticPalmBeach/,Simply Chiropractic,5.0,21,Chiropractor,$,"9810 Alternate A1A, Suite 105",+1 561-766-2194,Opens tomorrow
https://www.facebook.com/LakeNonaFamilyChiropractic/,Lake Nona Family Chiropractic,4.8,30,Chiropractor,,"10743 Narcoossee Rd, Ste A-12",+1 407-658-7700,Opens tomorrow
https://www.facebook.com/pinnaclesarasota/,Pinnacle Chiropractic- Sarasota Chiropractor,5.0,16,Chiropractor,,"8450 Cooper Creek Blvd, Ste 104",+1 941-822-8828,
