Place URL,Place Name,Star Rating,Number of Ratings,Place Type,Cost (if applicable),Address,Number,Availability
https://www.facebook.com/anaheimchiropractic/,Anaheim Chiropractic Care,,,Chiropractor,,1440 S Anaheim Blvd,+1 714-956-1018,Closes in 10 minutes
https://www.facebook.com/evolveintegrative/,Evolve Integrative Health,5.0,5,Chiropractor,$$,"6200 E Canyon Rim Rd, Ste 109D",+1 714-584-5190,Opens Tuesday
https://www.facebook.com/Zinn-Chiropractic-Health-Center-101988499901261/,Zinn Chiropractic Health Center,4.9,8,Chiropractor,,1207 N Euclid St,+1 714-772-9797,Opens tomorrow
https://www.facebook.com/fullertonchiro/,Hsuan Wang Chiropractic Inc.,5.0,6,Chiropractor,,,,
https://www.facebook.com/Adeva-Chiropractic-155486447982105/,Adeva Chiropractic,5.0,1,Chiropractor,,617 N Euclid St,+1 714-817-9160,Closes in 10 minutes
https://www.facebook.com/Downtown-Chiropractic-Anaheim-CA-110591742415940/,"Downtown Chiropractic - Anaheim, CA",5.0,5,Chiropractor,,,+1 714-535-9072,Opens Monday
https://www.facebook.com/pages/Nowicki-Jeffrey-B-DC/162328000458293,Nowicki Jeffrey B DC,5.0,2,Chiropractor,,2211 E Lincoln Ave,+1 714-774-2455,
https://www.facebook.com/pages/Anaheim-Family-Chiropractic/135095149874129,Anaheim Family Chiropractic,5.0,2,Chiropractor,,1203 E Vermont Ave,+1 714-956-7530,
https://www.facebook.com/East-Hills-Chiropractic-139939416056065/,East Hills Chiropractic,5.0,3,Chiropractor,,751 S Weir Canyon Rd,+1 714-974-3930,Opens tomorrow
https://www.facebook.com/Peter-Jung-Chiropractic-179248352215607/,Peter Jung Chiropractic,5.0,1,Chiropractor,,520 N Brookhurst St,+1 714-817-7444,
https://www.facebook.com/King-Family-Chiropractic-227767050571165/,King Family Chiropractic,5.0,1,Chiropractor,,1678 W Broadway Ste 102,+1 714-357-1759,
https://www.facebook.com/CaseWellness/,Case Wellness Center,5.0,3,Chiropractor,,"401 N Brookhurst St, Ste 110",+1 714-956-2400,
https://www.facebook.com/DrBrianCKangChiropracticAndAcupuncture/,Dr. Brian C Kang Chiropractic and Acupuncture,5.0,2,Chiropractor,,"1400 N. Harbor Blvd., Ste 570",+1 714-758-0119,Opens tomorrow
https://www.facebook.com/pages/Anaheim-Wellness-Center/196893113669266,Anaheim Wellness Center,4.9,7,Chiropractor,,600 S Harbor Blvd,,
https://www.facebook.com/Orange-County-Scoliosis-Disc-Center-Chiropractic-465816256831736/,Orange County Scoliosis & Disc Center Chiropractic,5.0,1,Chiropractor,,"421 N Brookhurst St, Ste 124",+1 714-782-7855,Opens Monday
https://www.facebook.com/pages/Florian-Medical-Clinic/302077866567098,Florian Medical Clinic,,,Chiropractor,,2090 Euclid St,+1 714-539-2200,
https://www.facebook.com/pages/Morita-Sanford-DC-Chirprctc/161190163904819,Morita Sanford DC Chirprctc,,,Chiropractor,,2211 E Lincoln Ave,+1 714-774-2455,
https://www.facebook.com/Eric-A-Perlman-DC-328981283814430/,"Eric A. Perlman, DC",,,Chiropractor,,1771 W La Palma Ave,+1 714-535-6681,
https://www.facebook.com/jsawamurachiro/,Anaheim Chiropractic Center,,,Chiropractor,,617 N Euclid St,+1 714-774-8777,Opens tomorrow
https://www.facebook.com/pages/Ultimate-Chiropractic/134984886552633,Ultimate Chiropractic,1.7,6,Chiropractor,,200 N Harbor Blvd,+1 714-778-0233,Opens Monday
https://www.facebook.com/pages/Sports-and-Family-Chiropractic/1467547490222010,Sports and Family Chiropractic,,,Chiropractor,,1842 W Lincoln Ave,+1 714-956-2204,
https://www.facebook.com/Frank-Chiropractic-816341488449646/,Frank Chiropractic,,,Chiropractor,,5260 E Tango Ave,+1 714-470-3293,
https://www.facebook.com/pages/Nowicki-Chiropractic/274736762672421,Nowicki Chiropractic,,,Chiropractor,,2211 E Lincoln Ave,+1 714-774-2455,
https://www.facebook.com/pages/Kim-Chiropractic-Acupunture/166435806849238,Kim Chiropractic & Acupunture,,,Chiropractor,,"1801 W Romneya Dr, Ste 301",+1 714-449-0011,
https://www.facebook.com/pages/Chiropractic-Wellness/115538458505315,Chiropractic Wellness,,,Chiropractor,,924 N Euclid St,+1 714-778-4848,Opens Monday
