Place URL,Place Name,Star Rating,Number of Ratings,Place Type,Cost (if applicable),Address,Number,Availability
https://www.facebook.com/DrMichaelAWooten/,Dr. Michael A. Wooten,5.0,10,Chiropractor,,5929 E. Naples Plaza,+1 562-434-5656,Closes in 10 minutes
https://www.facebook.com/DoctorJamesDohn/,"Dr James Dohn, DC, Hellerwork Practitioner",5.0,9,Chiropractor,,3215 E Broadway,+1 562-438-9136,Opens tomorrow
https://www.facebook.com/dr.rcsmith/,"Dr. Ryan Smith, DC",5.0,10,Chiropractor,,"3720 E Anaheim St, Ste 180",+1 562-986-2865,Opens tomorrow
https://www.facebook.com/sohmahealth/,SOHMA Integrative Health Center,5.0,16,Chiropractor,,"4195 N Viking Way, Ste F",+1 562-420-2112,Opens Monday
https://www.facebook.com/LongBeachChiropractorChiroman/,Chiroman - Dr. Stephen Ward,5.0,13,Chiropractor,,6530 E Spring St,+1 562-420-8884,Opens Tuesday
https://www.facebook.com/pacificwellnesscenter/,Pacific Wellness Center,4.9,11,Chiropractor,$$,3711  Long Beach Blvd,+1 562-426-2244,Closes in 10 minutes
https://www.facebook.com/HudaviWellnessExperience/,Hudavi Wellness,4.5,49,Chiropractor,,5550 E 7th St,+1 562-433-2177,
https://www.facebook.com/FitnessChiropracticMassageTherapyLongBeach/,Fitness Chiropractic & Massage Therapy - Long Beach,,,Chiropractor,,100 Oceangate,+1 562-590-7349,Closes in 10 minutes
https://www.facebook.com/PCH-CHIRO-Dr-Adam-Sandahl-Chiropractor-at-Marketplace-Long-Beach-191901717516927/,"PCH CHIRO - Dr. Adam Sandahl, Chiropractor at Marketplace Long Beach",5.0,5,Chiropractor,$,6557  East Pacific Coast Hwy.,+1 562-430-8501,Opens tomorrow
https://www.facebook.com/mullchiropractic/,Newton Chiropractic,5.0,5,Chiropractor,$,"2221 Palo Verde Ave, Ste 1J",+1 562-795-7007,Opens tomorrow
https://www.facebook.com/PCH-CHIRO-552285704827055/,PCH CHIRO,4.8,5,Chiropractor,,6557 E Pacific Coast Hwy,+1 562-430-8501,Closes in 10 minutes
https://www.facebook.com/JeffSMillanDC/,The Back Stop Chiropractic - San Pedro and Long Beach Chiropractor,5.0,4,Chiropractor,,1871 N Gaffey Street,+1 562-276-8463,Opens Monday
https://www.facebook.com/DomeCenterChiropractic/,"Dome Center Chiropractic, Inc.",4.7,6,Chiropractor,,5861 E Spring St,+1 562-497-2910,Opens tomorrow
https://www.facebook.com/440chiro/,440 Chiropractic,5.0,7,Chiropractor,,"5855 E Naples Plz, Ste 208",+1 562-774-4197,
https://www.facebook.com/CompleteKoncepts/,Complete Koncepts,,,Chiropractor,,6324 E PCH Suite C,+1 562-493-5600,
https://www.facebook.com/blochchiropractic/,"Bloch Chiropractic, Wellness and Sports Medicine",5.0,24,Chiropractor,,"6324 E Pacific Coast Hwy, Ste C",+1 562-493-5600,Opens tomorrow
https://www.facebook.com/ChiropracticNeurologyCtr/,Chiropractic Neurology Center,,,Chiropractor,,1225 E Wardlow Road,+1 562-997-0966,Opens tomorrow
https://www.facebook.com/bayshorewellness/,Bay Shore Wellness,5.0,5,Chiropractor,,"5855 E Naples Plz, Ste 113",+1 562-810-4916,Always Open
https://www.facebook.com/longbeachpremierechiropractic/,Long Beach Premiere Chiropractic,4.7,9,Chiropractor,,"4301 Atlantic Ave, Ste 8",+1 562-981-8370,Opens Monday
https://www.facebook.com/mrandmsdayspa/,Mr. and Ms. Day Spa,4.9,31,Chiropractor,$$,1847 Ximeno Ave,+1 562-498-1300,Open Now
https://www.facebook.com/pages/Long-Beach-Asian-Pacific-Islander-Family-Mental-Health-Center/535091040001203,Long Beach Asian Pacific Islander Family Mental Health Center,,,Chiropractor,,4510 E Pacific Coast Hwy Ste 600,+1 562-346-1100,
https://www.facebook.com/drrobertwolff/,Wolff Chiropractic Center,5.0,6,Chiropractor,,194 Park Ave,+1 562-433-5565,Opens tomorrow
https://www.facebook.com/wittchiropractic/,Witt Chiropractic,,,Chiropractor,,1945 Palo Verde #100,+1 562-354-0729,Opens Monday
https://www.facebook.com/Dr-Raymond-Tropeano-528229450546118/,Dr. Raymond Tropeano,4.4,8,Chiropractor,,5406 E Village Rd,+1 562-429-4446,
https://www.facebook.com/Gee-Chiropractic-1633516080237451/,Gee Chiropractic,5.0,1,Chiropractor,,"3840 Woodruff Ave., Ste 101",+1 562-986-9211,Opens Monday
https://www.facebook.com/pages/HealthQuest-LBC/168445749863484,HealthQuest- LBC,5.0,7,Chiropractor,,3605 Long Beach Blvd,,
https://www.facebook.com/LucasChiropraticWellnessCenter/,Lucas Chiropratic & Wellness Center,5.0,5,Chiropractor,,1335 Loma Ave,+1 562-881-3535,Always Open
https://www.facebook.com/LakewoodVillageChiropractic/,Lakewood Village Chiropractic,4.8,5,Chiropractor,$$,4426 E Village Rd,+1 562-354-6900,Opens tomorrow
https://www.facebook.com/Dr-Brock-Johnson-134108909992736/,Dr. Brock Johnson,5.0,4,Chiropractor,,"3505 Long Beach Blvd, Ste 1D",,
https://www.facebook.com/DrLisaLeary/,Dr Lisa Leary- Enjoy Healing Center,5.0,4,Chiropractor,,"6621 E Pacific Coast Hwy, #130",+1 562-594-6800,
https://www.facebook.com/Dr-Allen-Arnette-107866655961881/,Dr. Allen Arnette,5.0,7,Chiropractor,,"ParkView Health & Wellness Center, 5150 E. PCH,",+1 562-473-5371,Opens tomorrow
https://www.facebook.com/pages/Memorial-Family-Medicine/201182159920715,Memorial Family Medicine,5.0,1,Chiropractor,,450 E Spring St Ste 1,+1 562-933-0050,Always Open
https://www.facebook.com/pages/Health-Quest-Chiropractic/139076372806541,Health Quest Chiropractic,,,Chiropractor,,3605 Long Beach Blvd,+1 562-981-2200,
https://www.facebook.com/RodriguesChiropractic/,Rodrigues Chiropractic,5.0,1,Chiropractor,,3000 E Anaheim St,+1 562-439-4555,Opens tomorrow
https://www.facebook.com/pages/Ciuchta-Betty-DR/122799431111084,Ciuchta Betty DR,5.0,2,Chiropractor,,4101 E 4th St,+1 562-434-7260,
https://www.facebook.com/pages/Heights-Chiropractic/832355006839240,Heights Chiropractic,,,Chiropractor,,,Always Open,
https://www.facebook.com/pages/Zarzana-Chiropractic/127260544001436,Zarzana Chiropractic,5.0,6,Chiropractor,,"1777 Bellflower Blvd, Suite 109",+1 562-498-4455,
https://www.facebook.com/DunnFamilyChiropractic/,DunnFamily Chiropractic Care,4.3,3,Chiropractor,,4028 Long Beach Blvd,+1 562-354-3865,Opens tomorrow
https://www.facebook.com/threesixtyclinic/,"Nick Reiff, DC, MAOM",,,Chiropractor,,1240 E Broadway,+1 562-999-2383,
https://www.facebook.com/SportsInjuriesSpecialistChiroman/,Super Sports Injuries Doc Chiroman,,,Chiropractor,,6530 E Spring St,+1 562-420-8884,Opens tomorrow
https://www.facebook.com/unparalleledfulfillment/,Transformational Self Mastery,5.0,1,Chiropractor,$$,3434 N Los Coytoes Diagonal,+1 562-714-5851,
https://www.facebook.com/TheJointLongBeachTC/,The Joint - Long Beach Towne Center,5.0,1,Chiropractor,$$,7603 Carson Blvd,+1 562-758-8523,Closes in 5 minutes
https://www.facebook.com/GentleYogaclasses/,Gentle Yoga - Turner Chiropractic and Wellness Center,4.0,1,Chiropractor,,"3530 Atlantic Ave, Ste 101",+1 562-595-5949,Opens tomorrow
https://www.facebook.com/pages/Trimble-Tieu-Chiropractic/572375606238221,Trimble & Tieu Chiropractic,5.0,1,Chiropractor,,4014  Long Beach Blvd,+1 562-426-4900,
https://www.facebook.com/genesiscfh/,Genesis Chiropractic Functional Health,,,Chiropractor,,1847 Ximeno Avenue,+1 562-280-3770,
https://www.facebook.com/pages/Brockel-Steven-J-DR/157877097579458,Brockel Steven J DR,5.0,1,Chiropractor,,3605 Long Beach Blvd Ste 100,+1 562-981-2211,
https://www.facebook.com/pages/Infinite-Health-Solutions/153978304637794,Infinite Health Solutions,,,Chiropractor,,315 E 11th St,+1 562-436-1234,Opens Monday
https://www.facebook.com/Align-Chiropractic-Wellness-Center-114526568412/,Align Chiropractic Wellness Center,,,Chiropractor,,4028 E Broadway,+1 562-665-6090,Opens Monday
https://www.facebook.com/Atlantic-Chiropractic-467062460082434/,Atlantic Chiropractic,4.0,2,Chiropractor,,"3939 Atlantic Ave, # 203",+1 562-424-5505,Closes in 5 minutes
https://www.facebook.com/AdvancedChiropractics/,Advanced Chiropractic Clinic,5.0,1,Chiropractor,$$,1234 7th,+1 949-309-8731,
https://www.facebook.com/pages/Hillside-Chiropractic-Rehabilitation/137143199722348,Hillside Chiropractic & Rehabilitation,,,Chiropractor,,2760 E Spring St Ste 150,+1 562-424-1200,
https://www.facebook.com/pages/Above-and-Beyond-Chiropractic/614882828534282,Above and Beyond Chiropractic,4.5,2,Chiropractor,,3505 Long Beach Blvd,+1 562-912-4225,
https://www.facebook.com/Nutritionist-Turner-Chiropractic-and-Wellness-Center-600144653402161/,Nutritionist - Turner Chiropractic and Wellness Center,,,Chiropractor,,"3530 Atlantic Ave, Ste 101",+1 562-595-5949,Opens tomorrow
https://www.facebook.com/pages/Skyline-Chiropractic/169474806401275,Skyline Chiropractic,,,Chiropractor,,11  Golden Shr,+1 562-495-5898,Opens Monday
https://www.facebook.com/pages/Fitness-Chiropractic/106167372806907,Fitness Chiropractic,,,Chiropractor,,100 Oceangate Ste P280,+1 562-590-7349,
https://www.facebook.com/pages/The-Vasek-Polak-Childrens-Clinic/188875701158945,The Vasek Polak Childrens Clinic,3.0,8,Chiropractor,,"1057 Pine Avenue, Long Beach, CA 90813",+1 562-366-5900,Always Open
https://www.facebook.com/Chiropractic-Neurologic-Specialists-163376393688027/,Chiropractic Neurologic Specialists,,,Chiropractor,,"3505 Long Beach Blvd, Ste 1D",+1 562-912-4225,
https://www.facebook.com/pages/Bixby-Knolls-Family-Chiropractic/154341471271177,Bixby Knolls Family Chiropractic,,,Chiropractor,,3726 Atlantic Ave,+1 310-595-7226,
https://www.facebook.com/pages/Novas-Sese/132283700156690,Novas Sese,,,Chiropractor,,6423 E Pacific Coast Hwy,+1 562-795-6680,
https://www.facebook.com/pages/Chirotouch-Chiropractic/393071194130319,Chirotouch Chiropractic,,,Chiropractor,,Cherry Ave,+1 562-422-6613,Opens Monday
https://www.facebook.com/pages/US-Care-Imperial-Clinic/147670545278213,US Care Imperial Clinic,1.0,1,Chiropractor,,2777 Pacific Ave,+1 562-427-6366,
https://www.facebook.com/pages/The-Clinic-ER-Rest%C3%B6/1442996662591636,The Clinic E.R. Restö,,,Chiropractor,,1881 Long Beach Blvd,+1 562-599-3200,
https://www.facebook.com/marketplace-chiropractic-179519795418348/,marketplace chiropractic,2.5,6,Chiropractor,,6557 E Pacific Coast Hwy,+1 562-430-8501,
