Place URL,Place Name,Star Rating,Number of Ratings,Place Type,Cost (if applicable),Address,Number,Availability
https://www.facebook.com/synergyspineandsport/,"Synergy Spine & Sport, LLC",5.0,25,Chiropractor,,1805 N. 91st Ave. Suite 101,Opens Monday,
https://www.facebook.com/drmattcolby/,Dr Matt Colby,5.0,35,Chiropractor,,8725 S. Kyrene Rd. Suite 104,+1 480-440-2532,Always Open
https://www.facebook.com/DesertHillsChiropractic/,Desert Hills Chiropractic,5.0,11,Chiropractor,$$$,"3170 W Carefree Hwy, Ste 5",+1 623-587-9036,Opens tomorrow
https://www.facebook.com/TouchOfHealthChiropractic/,Touch of Health Chiropractic,4.7,17,Chiropractor,,602 W Union Hills Dr,+1 623-492-0999,Opens Monday
https://www.facebook.com/TimkoChiropractic/,Timko Chiropractic and Holistic Health Care,5.0,5,Chiropractor,,"2735 W Union Hills Dr, # 102",+1 602-863-3345,Opens Monday
https://www.facebook.com/TheJointCamelback/,The Joint Chiropractic,4.8,39,Chiropractor,$$,1650 E Camelback Road,+1 602-535-4745,Opens tomorrow
https://www.facebook.com/naturalhealthcarespecialties/,Natural Healthcare Specialties,4.8,13,Chiropractor,,13203 S 48th St,+1 480-496-4949,
https://www.facebook.com/TheJoint7thAve/,The Joint Chiropractic,4.9,14,Chiropractor,$$,1515 N 7th Avenue,+1 602-714-7664,Opens tomorrow
https://www.facebook.com/Soleil-Chiropractic-and-Wellness-LLC-181752445215269/,"Soleil Chiropractic and Wellness, LLC",,,Chiropractor,,365 N 4th Ave,+1 602-258-5556,Opens Monday
https://www.facebook.com/anthemchiropractor/,Arizona Pain Relief Anthem,5.0,16,Chiropractor,$$,"3624 W Anthem Way, Ste C-110",+1 623-551-9950,
https://www.facebook.com/arcadiachiro/,Arcadia Health and Wellness Chiropractic,4.9,32,Chiropractor,,3520 E Indian School Rd,+1 602-954-9444,Opens tomorrow
https://www.facebook.com/pages/Gilbertsons-Chiropractic-Clinic/166951273317054,Gilbertsons' Chiropractic Clinic,5.0,23,Chiropractor,,3919 West Cactus Road,+1 602-547-1860,
https://www.facebook.com/afc.chiropractic.phoenix/,AFC Physical Medicine & Chiropractic Phoenix,5.0,12,Chiropractor,,2 N Central Ave,+1 602-296-4146,
https://www.facebook.com/doholischiropractic/,Doholis Chiropractic,5.0,11,Chiropractor,$$,"4531 N 16th St, Ste 110",+1 602-224-5141,Opens Monday
https://www.facebook.com/TheJointMoonValley/,The Joint Chiropractic,4.4,20,Chiropractor,$$,"245 E. Bell Road, Suite #5",+1 602-253-0306,Opens tomorrow
https://www.facebook.com/huntfamilychiropractic/,Hunt Family Chiropractic,4.8,30,Chiropractor,,2222 W Glendale Ave,+1 602-995-1999,Opens tomorrow
https://www.facebook.com/AAAdvanced-Chiropractic-192619172765/,AAAdvanced Chiropractic,4.7,19,Chiropractor,,1830 W Colter St Suite 102,+1 602-995-1295,
https://www.facebook.com/healingtouchchiropracticandrehab/,Healing Touch Chiropractic and Rehab,5.0,14,Chiropractor,,4225 W Glendale Ave Ste A103,+1 623-322-1777,Opens tomorrow
https://www.facebook.com/MyChiropracticlife/,Chiropractic LIFE,5.0,16,Chiropractor,,5150 N 16th St,+1 480-822-8456,Closes in 50 minutes
https://www.facebook.com/TheJointChiropracticNorterra/,The Joint Chiropractic,4.4,19,Chiropractor,$$,"2330 W. Happy Valley Road, Suite #1023",+1 623-587-7000,Opens tomorrow
https://www.facebook.com/BackFitHealthAZ/,BackFit Health + Spine,5.0,29,Chiropractor,,,Opens Monday,
https://www.facebook.com/Tri-for-Life-107445905947190/,Tri for Life,4.2,19,Chiropractor,,918 W Royal Palm Rd,+1 602-358-8883,
https://www.facebook.com/pages/Sobel-Family-Medicine/162701407097140,Sobel Family Medicine,4.5,22,Chiropractor,,4550 E. Bell Road,+1 602-996-6668,Opens Monday
https://www.facebook.com/PhoenixMountainChiropracticLifeCenter/,Phoenix Mountain Chiropractic Life Center,4.9,16,Chiropractor,$,"3519 E Shea Blvd, Ste 132",+1 602-788-5433,Opens Monday
https://www.facebook.com/TheJointPhoenixMetroCenter/,The Joint Chiropractic,4.5,8,Chiropractor,$$,"3121 W. Peoria Avenue, #103",+1 623-748-8565,Opens tomorrow
https://www.facebook.com/Webster-Family-Chiropractic-297666746165/,Webster Family Chiropractic,5.0,18,Chiropractor,,16515 S 40th St#103,+1 480-785-1351,Opens Monday
https://www.facebook.com/Arizona-Sports-Chiropractic-Wellness-317667128353971/,Arizona Sports Chiropractic & Wellness,4.8,38,Chiropractor,,"4550 E Bell Rd, Ste 152, Bldg 6",+1 602-258-9663,
https://www.facebook.com/Nemanic-Chiropractic-424056387720781/,Nemanic Chiropractic,5.0,18,Chiropractor,,"4902 E Warner Rd, Ste 2",+1 480-785-7246,Opens Monday
https://www.facebook.com/pages/Gonstead-Family-Chiropractic/161354713886398,Gonstead Family Chiropractic,4.9,12,Chiropractor,,2735 W Union Hills Dr,+1 602-973-1630,
https://www.facebook.com/atlaschiropracticphoenix/,Atlas Chiropractic,5.0,9,Chiropractor,,4131 W Thunderbird Rd,+1 602-938-8868,Opens Monday
https://www.facebook.com/BackHealthChiro/,Back Health Chiropractic,5.0,14,Chiropractor,,"4425 N 24th St, Ste 125",+1 602-956-8222,Opens tomorrow
https://www.facebook.com/haggardchiropractic/,Haggard Chiropractic,5.0,17,Chiropractor,,9675 W Camelback Rd,+1 623-428-2985,Opens Monday
https://www.facebook.com/TramontoChiropracticAZ/,Tramonto Chiropractic,5.0,4,Chiropractor,,34406 N 27th Dr,+1 623-242-8385,Opens Monday
https://www.facebook.com/SpineDex/,Spine & Disc,5.0,8,Chiropractor,,1727 E Bell Rd,+1 602-765-7246,Opens Monday
https://www.facebook.com/Hatlen-Family-Chiropractic-and-Laser-Center-Dr-Gary-Hatlen-602443-4423-202595196436301/,Hatlen Family Chiropractic and Laser Center-Dr. Gary Hatlen-(602)443-4423,4.5,6,Chiropractor,,"15433 N Tatum Blvd, Ste 202",+1 602-443-4423,Opens Monday
https://www.facebook.com/Mountainsidewellness/,"Mountainside Wellness Center, INC",4.9,19,Chiropractor,$$$,"4909 E Chandler Blvd, Ste 502",+1 480-940-7444,
https://www.facebook.com/pages/Saguaro-Family-Practice/132559446795630,Saguaro Family Practice,4.2,25,Chiropractor,,18404 N Tatum Blvd Ste 101,+1 602-992-1900,Closes in 50 minutes
https://www.facebook.com/phoenixchiroandacupuncture/,Absolute Care Chiropractic and Acupuncture  Dr. Tammy Dorhout,5.0,6,Chiropractor,,"6102 N 16th St, Ste 13",+1 602-263-0266,
https://www.facebook.com/HighlandPainClinic/,Highland Pain Clinic,5.0,20,Chiropractor,$,"2211 E Highland ave., Suite 110",+1 602-955-5170,Opens tomorrow
https://www.facebook.com/PhoenixNutritionResponseTesting/,Phoenix Nutrition Response Testing - Dr Wayne Kohan,4.8,4,Chiropractor,,15005 N 40th Ln,+1 602-374-2762,Opens tomorrow
https://www.facebook.com/ClarityChiropracticandWellness/,Clarity Chiropractic & Wellness,5.0,11,Chiropractor,,4802 N 16th St,+1 480-821-7773,
https://www.facebook.com/spinefitaz/,Spinefit,5.0,7,Chiropractor,,"4550 E Bell Rd, Ste 152",+1 480-907-6877,Opens Monday
https://www.facebook.com/TJDesertRidge/,The Joint Chiropractic,5.0,7,Chiropractor,$$,"21001 N Tatum Blvd, Suite 1085",+1 480-473-4599,Opens tomorrow
https://www.facebook.com/widmaierchiropractic/,Widmaier Chiropractic,4.8,10,Chiropractor,,4250 E Camelback Rd K105,+1 602-954-6200,Opens Monday
https://www.facebook.com/Upper-Cervical-Chiropractic-Of-ArizonaDr-Anthony-Montoya-100655610015407/,Upper Cervical Chiropractic Of Arizona/Dr. Anthony Montoya,5.0,10,Chiropractor,,3510 N 24th St,+1 602-954-2447,Opens Monday
https://www.facebook.com/InMotionAZ/,InMotion,4.9,62,Chiropractor,$$,"4425 E Agave Rd, Ste 150",+1 480-719-3749,Opens Monday
https://www.facebook.com/desertvalleychiropractic/,Desert Valley Chiropractic,5.0,30,Chiropractor,,720 E Thunderbird Rd Ste 1,+1 602-439-1515,Opens Monday
https://www.facebook.com/Sinatra-Chiropractic-Center-158517247513471/,Sinatra Chiropractic Center,4.9,16,Chiropractor,,1717 E Bell Rd Ste 11,+1 602-992-2715,
https://www.facebook.com/chrissychristiandc/,Chrissy Christian Wellness & Chiropractic,5.0,9,Chiropractor,,2922 N 18th Place,+1 949-922-7369,
https://www.facebook.com/BindlChiropractic/,Bindl Chiropractic,5.0,19,Chiropractor,,"11011 S 48th St, Ste 108",+1 480-392-2353,Opens Monday
https://www.facebook.com/ParagonChiro/,"Paragon Chiropractic, Inc.",4.9,19,Chiropractor,,1628 E Bethany Home Rd,+1 602-230-9292,Opens tomorrow
https://www.facebook.com/MaryvaleChiropractic/,Maryvale Chiropractic,5.0,8,Chiropractor,,7141 W Thomas Rd,+1 623-849-3003,Opens Monday
https://www.facebook.com/DesertShadowsChiropractic/,Desert Shadows Chiropractic & Wellness,4.9,9,Chiropractor,,"4010 E Bell Rd, Ste 103",+1 602-595-0015,Opens Monday
https://www.facebook.com/SimplyinDemandChiropractic/,Simply In Demand Chiropractic,5.0,2,Chiropractor,$$,"34406 N. 27th Dr., Bldg 4, STE 124",+1 602-635-2820,Opens Monday
https://www.facebook.com/InnerHealthChiropracticPhx/,Inner Health Chiropractic,5.0,12,Chiropractor,,1095 E Indian School Rd Ste 500,+1 602-274-9988,Opens Monday
https://www.facebook.com/Platinum.Wellness/,Platinum Wellness,4.8,27,Chiropractor,,"4727 E Union Hills Dr, Ste 100",+1 602-866-8100,
https://www.facebook.com/pages/The-Chiropractic-Company/162675373777027,The Chiropractic Company,5.0,5,Chiropractor,,"4022 E Greenway Rd, Ste 1",+1 602-493-0004,
https://www.facebook.com/pages/Dynamic-Chiropractic-Center/139000416148105,Dynamic Chiropractic Center,5.0,9,Chiropractor,,9812 N 7 St Ste 6,+1 602-870-1876,
https://www.facebook.com/Shell-Chiropractic-407400699331979/,Shell Chiropractic,4.8,5,Chiropractor,$$,114 W Adams St Ste 105,+1 602-254-0177,Opens Monday
https://www.facebook.com/Injury-Chiropractic-North-706993629315466/,Injury Chiropractic North,5.0,2,Chiropractor,,"5062 N 19th Ave, Ste 101",+1 602-842-0656,Opens Monday
https://www.facebook.com/BennerChiropractic/,Benner Chiropractic,5.0,5,Chiropractor,,"10910 N Tatum Blvd, Ste 103",+1 602-870-3353,Opens Monday
https://www.facebook.com/Arizona-Chiropractic-Society-183810241670649/,Arizona Chiropractic Society,4.1,8,Chiropractor,,3515 E Carol Ave,+1 602-368-9496,Opens Monday
https://www.facebook.com/qualityhealth4life/,Quality Health 4 Life,5.0,2,Chiropractor,,"1334 E Chandler Blvd, # D-72",+1 602-689-2277,
https://www.facebook.com/afc.chiropractic.desert.ridge/,AFC Physical Medicine & Chiropractic Center Desert Ridge,5.0,24,Chiropractor,,"20860 N Tatum Blvd, Ste 290",+1 480-563-1144,Opens tomorrow
https://www.facebook.com/spinalworksaz/,SpinalWorks Chiropractic,4.8,39,Chiropractor,$,"15640 N 7th St, Ste A-3",+1 602-298-1600,Opens tomorrow
https://www.facebook.com/phoebebitsy/,Heath Chiropractic Center,5.0,5,Chiropractor,$$,"2423 W Dunlap Ave, Ste 170",+1 602-249-6097,Opens Monday
https://www.facebook.com/AccidentChiropractors/,Accident Chiropractors,5.0,2,Chiropractor,,5901 W Indian School Rd,+1 602-253-8888,Opens Monday
https://www.facebook.com/FamilyFreedomChiro/,Family Freedom Chiropractic,4.9,19,Chiropractor,$,Home office - call for address and directions,+1 602-316-5024,Opens Monday
https://www.facebook.com/pages/Central-Camelback-Chiropractic-Clinic/162500477107291,Central Camelback Chiropractic Clinic,4.3,6,Chiropractor,,114 W Camelback Rd,+1 602-274-2552,Opens Monday
https://www.facebook.com/Dodie-Chiropractic-249412985120358/,Dodie Chiropractic,5.0,6,Chiropractor,,"3920 E Indian School Rd, Ste 16",+1 602-956-3360,Opens Monday
