Place URL,Place Name,Star Rating,Number of Ratings,Place Type,Cost (if applicable),Address,Number,Availability
https://www.facebook.com/Great-Lakes-Chiropractic-135630659819892/,Great Lakes Chiropractic,4.8,123,Chiropractor,,601 E Chicago Rd,+1 517-278-7246,Opens tomorrow
https://www.facebook.com/pages/Russell-Chiropractic-Healthcenter-PC/125435810844956,Russell Chiropractic Healthcenter PC,5.0,19,Chiropractor,,15195 Allen Rd,+1 734-284-9800,
https://www.facebook.com/LakeshoreFamilyChiropractic/,Lakeshore Family Chiropractic,4.9,35,Chiropractor,,"258 James St, Ste 10",+1 616-396-6635,Opens tomorrow
https://www.facebook.com/ChiroWellnessGreenville/,ChiroWellness - Dr. Abbi Huber,,,Chiropractor,$$,10728 W Carson City Rd,+1 616-712-6299,Opens Monday
https://www.facebook.com/HandsonHealthChiroBrighton/,Hands on Health Chiropractic,5.0,27,Chiropractor,,10192 E Grand River Suite 107,+1 810-494-1900,Opens tomorrow
https://www.facebook.com/WilcoxFamilyChiropractic/,Wilcox Family Chiropractic,4.8,21,Chiropractor,,935 52nd St SE,+1 616-531-1500,Opens Monday
https://www.facebook.com/truehealthchiro/,True Health Chiropractic,5.0,36,Chiropractor,,9340 Wayne Rd # 100,+1 734-941-2211,Opens Monday
https://www.facebook.com/KikChiropractic/,Kik Chiropractic,4.8,24,Chiropractor,$$,7646 20th Ave,+1 616-457-9900,Opens tomorrow
https://www.facebook.com/Vaneverychiro/,Van Every Family Chiropractic Center,4.9,115,Chiropractor,$$,4203 Rochester Rd,+1 248-616-0900,Opens tomorrow
https://www.facebook.com/ActiveChiropracticCadillac/,"Active Chiropractic of Cadillac, Dr. Jacob Brown",5.0,27,Chiropractor,,119 N Shelby St,+1 231-468-3777,Opens Monday
https://www.facebook.com/StoneChiroHC/,Stone Chiropractic Health Center,5.0,28,Chiropractor,,9126 Lapeer Rd,+1 810-654-0550,
https://www.facebook.com/peakperformancefamilychiropractic/,"Peak Performance Family Chiropractic, PLLC",5.0,19,Chiropractor,,5363 N. State Rd.,+1 810-652-6434,Opens tomorrow
https://www.facebook.com/PositivelyChiropractic/,Positively Chiropractic,5.0,73,Chiropractor,,134 E Main St,+1 517-851-3850,Opens Monday
https://www.facebook.com/DynamicEssenceChiropractic/,Dynamic Essence Chiropractic Center,5.0,15,Chiropractor,,746 Wealthy St SE,+1 989-573-1170,Opens tomorrow
https://www.facebook.com/thschiropractic/,Total Health Solutions,5.0,2,Chiropractor,,24360 Novi Road,+1 248-449-4757,Opens Monday
https://www.facebook.com/bthcwc/,Back To Health Chiropractic Wellness Center,4.7,94,Chiropractor,,10990 Chicago Dr,+1 616-546-3500,Opens Monday
https://www.facebook.com/ShulugaChiropracticCenter/,Shuluga Chiropractic Center,4.9,116,Chiropractor,,971 Butternut Dr,+1 616-738-8000,Opens Monday
https://www.facebook.com/ZehrChiro/,"Zehr Chiropractic, P.C.",5.0,40,Chiropractor,$$,3620 Henry St,+1 231-780-9900,Opens Monday
https://www.facebook.com/ADIOChiropracticMidland/,ADIO Chiropractic,5.0,15,Chiropractor,,301 E. Wackerly St.,+1 989-600-0092,Opens Monday
https://www.facebook.com/EFChiropractic/,Essential Family Chiropractic,5.0,41,Chiropractor,,23334 Farmington Rd.,+1 248-767-8732,Opens Monday
https://www.facebook.com/trchirowellness/,Three Rivers Chiropractic and Wellness,5.0,6,Chiropractor,,230 Enterprise Drive,+1 269-366-7836,Opens tomorrow
https://www.facebook.com/empoweringhealthchiropractic/,Empowering Health Chiropractic and Wellness Center,5.0,13,Chiropractor,,16724 26 Mile Road,+1 586-207-1075,Opens Monday
https://www.facebook.com/LifeChiroGR/,Life Chiropractic GR,5.0,34,Chiropractor,,"6095 28th Street SE, Suite 1B",+1 517-515-0524,Opens tomorrow
https://www.facebook.com/FallChiropractic/,Fall Chiropractic,4.9,27,Chiropractor,$$,1111 W Michigan Ave,+1 517-784-3109,Open Now
https://www.facebook.com/claddaghchiro/,Claddagh Chiropractic Wellness Center,4.8,64,Chiropractor,,569 E 9 Mile Rd,+1 248-298-3100,Opens tomorrow
https://www.facebook.com/WestMichiganChiropractic/,West Michigan Chiropractic,4.9,52,Chiropractor,$$,6475 Belding Rd NE,+1 616-874-2225,Opens tomorrow
https://www.facebook.com/iChiroClinics/,IChiro Clinics,4.8,140,Chiropractor,,4150 E Beltline Ave NE Ste 3,+1 616-447-9888,Opens Monday
https://www.facebook.com/Optimalwellnesschiropractic/,Optimal Wellness Chiropractic,5.0,24,Chiropractor,,222 Park Ave.,+1 989-492-0134,Opens Wednesday
https://www.facebook.com/sincerechiropractic/,Sincere Chiropractic,5.0,18,Chiropractor,,115 S Main St,+1 248-923-2428,Opens tomorrow
https://www.facebook.com/palochiro/,Palomaki Family Chiropractic,4.9,29,Chiropractor,,75 Criox St,+1 906-475-4700,Opens Monday
https://www.facebook.com/the.spot.chiro/,The Spot:  Baumgartner Chiropractic & Nutritional Wellness Center,4.9,35,Chiropractor,,102 W Main St,+1 517-458-7768,Opens tomorrow
https://www.facebook.com/grandtraversefamilychiro/,Grand Traverse Family Chiropractic,5.0,56,Chiropractor,$,"4110 Copper Ridge Dr, Ste 210 (Copper Ridge Professional Building D)",+1 231-943-2229,Opens Monday
https://www.facebook.com/renewhealthchiro/,Renew Health Family Chiropractic 989.424.6204,5.0,17,Chiropractor,$$,104 E. 4th St,+1 989-424-6204,Opens Monday
https://www.facebook.com/harperchiropractic/,Harper Chiropractic Center,4.7,18,Chiropractor,$,27889 Harper Ave,+1 586-774-7171,Opens tomorrow
https://www.facebook.com/SiegelClinic/,Siegel Chiropractic,4.8,61,Chiropractor,$$,21641 Allen Rd,+1 734-362-7500,Opens tomorrow
https://www.facebook.com/DrBudaj/,"Bloomfield Wellness Clinic: Dr Budaj, DC",4.5,19,Chiropractor,,"5793 W Maple Rd, Ste 147",+1 248-626-0001,Opens Monday
https://www.facebook.com/optimalperformancechiropractic/,Optimal Performance Chiropractic,5.0,19,Chiropractor,,697 S US Highway 131,+1 269-244-4309,Opens tomorrow
https://www.facebook.com/Alignchiropracticmi/,Align Chiropractic,5.0,20,Chiropractor,$,12 N Main St,+1 906-524-2725,Opens Monday
https://www.facebook.com/thrivechirocenter/,Thrive Chiropractic Center,5.0,84,Chiropractor,$$,"7199 Kalamazoo Ave, Suite 234",+1 616-554-5070,Opens tomorrow
https://www.facebook.com/zinnenchiropractic/,Zinnen Chiropractic,5.0,42,Chiropractor,,910 S Telegraph Rd,+1 734-241-4500,Opens tomorrow
https://www.facebook.com/okemoschiro/,Okemos Family Chiropractic,4.9,31,Chiropractor,,"2199 Jolly Rd, Ste 140",+1 517-381-1880,Opens Monday
https://www.facebook.com/explorechironow/,Explore Chiropractic,5.0,14,Chiropractor,,913 E Pickard St,+1 989-314-3046,
https://www.facebook.com/Back-to-Health-Chiropractic-79332006587/,Back to Health Chiropractic,,,Chiropractor,$,9037 S State Rd,+1 810-636-2190,Opens Monday
https://www.facebook.com/SimmonsChiropractic/,Simmons Specific Chiropractic,4.6,47,Chiropractor,,5108  Eastman Ave,+1 989-923-2225,Opens Monday
https://www.facebook.com/LifesJourneyFamilyChiropractic/,"Life's Journey Family Chiropractic, PLLC",4.9,18,Chiropractor,$$,"25 Jackson Industrial Dr, Ste 500",+1 734-369-2032,
https://www.facebook.com/MomentumHCS/,"Momentum Health Centers, LLC/a ""May Family"" company",4.8,39,Chiropractor,$$$,801 S Cedar St,+1 517-676-7112,Opens Monday
https://www.facebook.com/PerkinsFamilyWellness/,Perkins Family Wellness & Spinal Care,5.0,15,Chiropractor,,"33966 W 8 Mile Rd, Ste 103",Opens Monday,
https://www.facebook.com/soldanofamilychiropracticcenter/,Soldano Family Chiropractic Center,,,Chiropractor,,1324 S Park St,+1 269-888-2080,Opens Monday
https://www.facebook.com/EdisonChiropractic/,Edison Chiropractic,4.9,29,Chiropractor,,105 S Pearl St,+1 517-423-3600,Opens Monday
https://www.facebook.com/fruitportchiropractic/,Fruitport Chiropractic Center,5.0,28,Chiropractor,,3427 Farr Rd,+1 231-865-6545,Opens Monday
https://www.facebook.com/Train-Out-Pain-Chiropractic-118143444870948/,Train Out Pain Chiropractic,4.8,58,Chiropractor,,456 Plymouth Ave NE,+1 616-451-6160,Opens Monday
https://www.facebook.com/14thstchiro/,14th Street Chiropractic,5.0,12,Chiropractor,$$,115 E 14th St,+1 231-943-1767,Opens tomorrow
https://www.facebook.com/AdvancedNovi/,StayWell Chiropractic,5.0,31,Chiropractor,,42040 Grand River Ave,+1 248-513-3100,Opens tomorrow
https://www.facebook.com/TotalHealthSpine/,Total Health Spine & Nutrition,4.7,30,Chiropractor,,603 N. Waverly Road,+1 517-321-8568,Opens Monday
https://www.facebook.com/Caro-Chirofit-330623337014973/,Caro Chirofit,4.9,35,Chiropractor,,604 S State St,+1 989-672-1095,Opens Monday
https://www.facebook.com/triumphchiropractic/,Triumph Chiropractic,5.0,31,Chiropractor,$,20216 Farmington Rd,+1 734-237-8916,Opens tomorrow
https://www.facebook.com/dynamicchiro/,Dynamic Family Chiropractic,5.0,48,Chiropractor,$,4072 Chicago Dr SW Ste 1,+1 616-531-6050,Opens Monday
https://www.facebook.com/detroitchiropractor/,Vernor Chiropractic Clinic,5.0,16,Chiropractor,,5901 W  Vernor Hwy.,+1 313-554-4357,Opens Monday
https://www.facebook.com/TheChiroStudioTroy/,The Chiropractic Studio,5.0,31,Chiropractor,,1905 E Big Beaver Rd,+1 248-720-0444,Opens tomorrow
https://www.facebook.com/ShelbyChronicConditionDoctor/,Johnson Chiropractic Neurology & Nutrition,,,Chiropractor,,51735 Van Dyke Ave,+1 586-731-8840,Opens Monday
https://www.facebook.com/Grass-Lake-Chiropractic-Dr-Dan-Mikel-108731912534603/,Grass Lake Chiropractic- Dr. Dan Mikel,5.0,27,Chiropractor,$,139 W Michigan Ave,+1 517-522-8315,Opens Monday
https://www.facebook.com/PulverChiropractic/,Pulver Chiropractic,4.9,48,Chiropractor,,17204 Van Wagoner Rd,+1 616-604-0744,Opens Monday
https://www.facebook.com/DixonFamilyChiro/,Dixon Family Chiropractic,5.0,78,Chiropractor,,67421 Main St,+1 586-727-7557,Opens tomorrow
https://www.facebook.com/PureChiropracticHowell/,Pure Chiropractic,5.0,18,Chiropractor,,4914 Chilson Rd,+1 810-588-4036,Opens Monday
https://www.facebook.com/Natural-Choice-Chiropractic-Massage-Therapy-Dr-Andres-Sampedro-155094461246909/,Natural Choice Chiropractic & Massage Therapy - Dr. Andres Sampedro,4.9,37,Chiropractor,$$$,5260 Kalamazoo Ave SE,+1 616-827-2350,Always Open
https://www.facebook.com/Discover-and-Delta-Chiropractic-Clinics-364791473571930/,Discover and Delta Chiropractic Clinics,5.0,14,Chiropractor,,5909 John R Rd,+1 248-879-5540,Opens Monday
https://www.facebook.com/GrandRapidsFamilyChiropractic/,Grand Rapids Family Chiropractic 616-975-1100,4.8,16,Chiropractor,$$,6771 Cascade Rd SE,+1 616-975-1100,Opens Monday
https://www.facebook.com/hartmanfamilychiro/,Hartman Family Chiropractic & Wellness Center,4.8,31,Chiropractor,$$,302 Baldwin St.,+1 616-457-1168,Opens tomorrow
